Mean_FCC1,Mean_FCC2,Mean_FCC3,Mean_FCC4,Mean_FCC5,Mean_FCC6,Mean_FCC7,Mean_FCC8,Mean_FCC9,Mean_FCC10,Mean_FCC11,Mean_FCC12,STD_FCC1,STD_FCC2,STD_FCC3,STD_FCC4,STD_FCC5,STD_FCC6,STD_FCC7,STD_FCC8,STD_FCC9,STD_FCC10,STD_FCC11,STD_FCC12,SKEW_FCC1,SKEW_FCC2,SKEW_FCC3,SKEW_FCC4,SKEW_FCC5,SKEW_FCC6,SKEW_FCC7,SKEW_FCC8,SKEW_FCC9,SKEW_FCC10,SKEW_FCC11,SKEW_FCC12,KUR_FCC1,KUR_FCC2,KUR_FCC3,KUR_FCC4,KUR_FCC5,KUR_FCC6,KUR_FCC7,KUR_FCC8,KUR_FCC9,KUR_FCC10,KUR_FCC11,KUR_FCC12,DER1_FCC1,DER1_FCC2,DER1_FCC3,DER1_FCC4,DER1_FCC5,DER1_FCC6,DER1_FCC7,DER1_FCC8,DER1_FCC9,DER1_FCC10,DER1_FCC11,DER1_FCC12,DER2_FCC1,DER2_FCC2,DER2_FCC3,DER2_FCC4,DER2_FCC5,DER2_FCC6,DER2_FCC7,DER2_FCC8,DER2_FCC9,DER2_FCC10,DER2_FCC11,DER2_FCC12,LENGTH,MINFREC,MAXFREC,DOMFREC,CLASS
25.828,3.607,-0.043082,-3.2439,-0.4498,0.22979,-0.41549,-0.16324,-0.04117,-0.0078038,-1.89e-14,0.0078038,1.0463,0.57348,0.46278,0.61759,0.31805,0.33408,0.20608,0.14193,0.094924,0.089425,1.5103e-15,0.089425,-0.70988,1.0119,-0.39268,0.72085,0.62722,-0.74267,0.44666,-0.59792,0.49056,-0.66646,0.4189,0.66646,2.3333,3.1077,2.164,2.8309,2.7201,2.923,2.7807,2.9491,2.3898,4.0325,2.1431,4.0325,-0.0058866,0.074272,0.0008269,0.069456,-0.018215,-0.026688,-0.012819,0.015961,0.0047231,-0.0025962,7.2253e-17,0.0025962,-0.1247,0.01614,0.072332,-0.076371,-0.026096,-0.04003,-0.010132,-0.0058032,0.016566,-0.005831,1.2528e-16,0.005831,0.86917,2379.1,3423.6,2734.3,1
23.577,5.3083,-0.18451,-1.6112,-0.32064,0.1824,-0.35324,0.033834,-0.11367,0.019521,-1.5e-14,-0.019521,1.1637,0.74691,0.54147,0.77077,0.26422,0.1109,0.20241,0.15039,0.11623,0.075514,1.9945e-15,0.075514,0.90698,-0.72115,0.22933,-0.37307,-0.92924,0.2468,-0.53154,-0.1823,-0.61846,-0.86694,-1.0243,0.86694,2.9647,3.119,1.8305,2.6641,2.9469,2.2237,1.8207,1.4812,2.5311,2.804,3.2817,2.804,-0.07331,-0.015431,0.053753,-0.058632,0.016025,0.0079145,0.0036275,0.0068273,-0.0070385,0.010513,7.1695e-17,-0.010513,-0.14987,0.074797,0.11892,-0.103,0.027381,0.019077,-0.037297,0.016009,0.026837,-0.0096416,2.4025e-16,0.0096416,0.73545,2495.1,3307.5,2705,1
14.82,2.5748,3.1164,0.67095,-0.27697,0.078693,-0.045291,0.1939,-0.073076,0.022241,-1.125e-14,-0.022241,1.066,0.71509,0.35086,0.39285,0.33821,0.15142,0.14555,0.068208,0.043687,0.042677,1.917e-15,0.042677,-0.97852,0.36593,0.15207,-0.094375,-0.24794,0.58469,0.036322,-0.61422,-0.1086,0.098547,0.57074,-0.098547,2.6903,2.2639,2.0487,1.7934,1.8479,3.1348,1.5306,2.4303,2.6075,2.0664,1.9814,2.0664,-0.040761,0.11308,-0.064971,-0.073999,0.018003,0.0039487,-0.0061376,0.0018106,0.0002378,-0.00015231,2.0839e-16,0.00015231,-0.079948,0.058093,-0.020276,-0.075177,-0.006263,0.022928,0.010307,0.0072787,-0.0064784,-0.0017306,1.8071e-16,0.0017306,0.73545,2804.6,3346.2,2810,1
24.558,2.1234,0.85849,0.084588,-0.045847,-0.035071,-0.0086248,0.030639,-0.017738,0.0059204,-2.0764e-14,-0.0059204,1.2413,0.83662,0.61313,0.34151,0.38118,0.2562,0.17077,0.093777,0.047163,0.042706,1.6201e-15,0.042706,-0.22546,0.16614,-0.031337,0.24497,0.80031,-0.029704,-0.11388,0.1571,-0.062406,-0.21078,-0.74555,0.21078,2.3666,2.0118,2.0104,2.2605,3.8259,1.7706,2.0034,1.8241,2.0929,2.5179,2.5921,2.5179,0.30703,0.10657,0.029461,-0.02706,0.045528,-0.016463,-0.029106,0.014962,0.0084868,-0.001301,-1.6558e-16,0.001301,-0.19455,0.19321,-0.15121,0.083184,0.020556,0.041544,-0.0014463,0.0063711,0.0052639,0.0015756,4.4111e-16,-0.0015756,0.40115,2727.2,3346.2,2748.8,1
25.514,-0.57619,1.5639,0.058386,0.18452,-0.025288,0.014137,0.078422,0.060398,0.0021598,-2.5223e-14,-0.0021598,1.6024,1.3122,0.91838,0.43878,0.45536,0.24182,0.13729,0.14277,0.084251,0.038721,1.295e-15,0.038721,-0.021548,1.6296,1.3166,0.17114,-0.05861,-0.77677,1.0986,0.092328,0.34323,-0.5609,-0.19898,0.5609,2,4.5716,3.135,1.7892,2.5353,2.7676,3.6613,2.4734,2.0838,3.6226,1.5852,3.6226,-0.053974,0.24152,0.19147,0.081203,0.1192,-0.024494,-0.0066601,-0.00084885,0.0038971,0.00049143,2.8199e-16,-0.00049143,0.18496,0.067884,0.15382,-0.050026,-0.024909,0.020374,0.0079277,0.00021447,-0.0027522,-0.0034392,-8.8649e-17,0.0034392,0.53487,2920.7,3617,2926,1
29.9,1.8262,0.89203,-0.78341,-0.47486,-0.31501,-0.013754,0.049847,-0.026687,-0.1229,-2.6166e-14,0.1229,0.67318,0.31167,0.46829,0.25342,0.12424,0.27901,0.16866,0.15175,0.11699,0.10019,7.6517e-16,0.10019,0.097532,0.21627,-0.18387,-0.62586,0.050462,-1.1538,1.0373,0.060335,0.39017,1.1134,1.1745,-1.1134,2.4243,2.8144,1.6085,2.0026,3.243,3.8433,3.1352,1.493,1.4079,3.432,4.0882,3.432,0.0066183,0.024981,0.066604,-0.0002265,0.0092033,0.013803,-0.025694,-0.02275,-0.019411,0.010746,4.2917e-17,-0.010746,-0.070983,0.010866,0.0094453,-0.022482,0.0072101,-0.018791,0.00027311,-0.0078272,-0.020955,0.00082553,8.4993e-17,-0.00082553,0.66859,2495.1,3500.9,2737.3,1
22.745,0.075662,0.97981,0.31524,0.33554,0.17021,-0.078763,0.024048,-0.0058793,0.015494,-2.1648e-14,-0.015494,0.72585,0.65501,0.56061,0.38995,0.30894,0.30024,0.13322,0.081836,0.042312,0.042188,9.6886e-16,0.042188,-0.24495,0.015695,-1.0801,-1.141,-0.11941,0.3005,0.17337,0.29822,0.23305,-0.18271,-0.74676,0.18271,3.1266,1.8362,3.4092,3.9336,1.3072,2.1792,1.6487,2.0607,1.828,1.9054,2.4362,1.9054,0.036595,0.02904,0.0010265,0.050735,-0.0067388,-0.025959,-0.023686,0.0064177,-0.0038232,0.0051519,-9.3125e-18,-0.0051519,0.035531,-0.1557,0.015579,-0.028252,0.032762,-0.048144,-0.0055126,0.005044,-0.00015412,0.0047681,-2.4392e-16,-0.0047681,0.46801,2843.3,3462.2,2848.7,1
26.171,1.279,-1.0857,-1.3366,-0.46964,0.076726,0.033149,0.067251,-0.031444,0.078955,-2.2567e-14,-0.078955,0.8399,0.54454,0.53391,0.63629,0.32695,0.32236,0.19285,0.20112,0.20251,0.076632,1.1651e-15,0.076632,0.45142,0.58483,1.3144,0.87738,0.5704,0.3634,-0.1172,-0.24552,0.090861,0.090529,-0.40358,-0.090529,1.9547,2.4147,4.5718,2.2511,3.1037,2.3423,1.9342,1.6222,1.8522,2.5333,2.0321,2.5333,0.0017542,0.10113,-0.025222,-0.065665,-0.016488,-0.039363,-0.0071199,0.041173,-0.038049,-0.0064293,1.4468e-16,0.0064293,-0.11473,0.0012742,0.012518,0.029141,0.007884,0.021074,0.016649,0.00036507,-0.010412,0.0026557,1.1251e-16,-0.0026557,0.33429,2379.1,3384.9,2734.3,1
19.912,-1.7007,0.64929,-0.071531,0.13386,-0.18396,-0.14012,-0.015001,0.00067312,-0.017064,-2.12e-14,0.017064,1.434,0.84622,0.4533,0.69001,0.38164,0.23643,0.27548,0.16869,0.065393,0.07985,1.4535e-15,0.07985,0.47469,0.59337,-0.10914,0.20066,-0.59351,-0.19579,0.075395,-0.39746,-0.29411,0.0045297,1.266,-0.0045297,3.5665,2.8972,1.6962,1.9696,3.1311,2.4209,2.4572,2.2075,1.9672,2.0843,4.5901,2.0843,0.20204,0.24897,0.044757,-0.1286,-0.032538,-0.032499,0.0088263,-0.036961,0.0064202,-0.0056099,1.2739e-16,0.0056099,0.07734,0.018376,0.10939,-0.011455,0.0012513,-0.015119,-0.047207,-0.032771,0.0052258,-0.013751,-7.5847e-17,0.013751,0.20058,2959.3,3655.7,3648.2,1
30.338,1.714,0.047875,-0.99267,-0.55162,-0.2939,-0.048093,0.00040337,-0.057814,-0.047343,-2.6453e-14,0.047343,0.69991,0.29656,0.43102,0.3888,0.19838,0.19378,0.15708,0.078165,0.10485,0.09045,7.3553e-16,0.09045,1.525,-0.84052,0.60257,-0.817,-0.32037,-0.45923,0.3723,-0.83349,1.1835,0.65866,-1.413,-0.65866,4.4699,2.8342,2.6185,2.508,2.0581,2.1652,2.2275,3.406,4.3216,2.116,3.5875,2.116,0.06139,0.01556,-0.066615,0.015548,0.022142,-0.0051312,-0.019312,-0.002217,-0.010393,0.0062786,-2.5554e-17,-0.0062786,0.07876,-0.035599,-0.061368,0.040436,-0.010696,-0.030038,-0.0018062,-0.014613,0.00079627,0.014847,-1.1978e-16,-0.014847,0.80231,2456.4,3462.2,2741.7,1
31.464,-0.21795,1.4482,-1.7924,-1.098,-0.32311,-0.24874,0.24989,-0.15924,-0.014656,-2.973e-14,0.014656,0.94406,0.56033,0.281,0.37444,0.33519,0.28169,0.22529,0.15022,0.14721,0.16135,1.3532e-15,0.16135,-0.40551,-0.010464,0.06424,-0.40236,-0.23446,0.01752,0.32303,-0.46692,0.011441,0.72684,0.37967,-0.72684,2.3939,1.9326,1.397,1.9135,2.583,2.8963,1.5919,2.8231,3.1595,2.7607,1.9297,2.7607,0.26569,-0.065819,0.049996,-0.0098528,0.0023074,-0.011861,0.014243,0.031876,0.011986,-0.010575,-3.6013e-16,0.010575,0.090921,-0.052459,0.038956,0.018947,0.032143,0.073413,-0.030199,0.0099971,0.036928,-0.029773,-1.7223e-16,0.029773,0.66859,2340.4,3694.3,3685.9,1
28.281,2.2426,1.1699,0.093306,-0.43675,-0.14151,-0.22816,0.12438,-0.13459,0.022626,-2.4062e-14,-0.022626,1.2728,0.47897,0.45895,0.35043,0.32033,0.27512,0.11802,0.098333,0.058698,0.064709,1.5628e-15,0.064709,0.17393,0.80911,-0.203,-0.61283,0.3564,0.84618,0.59752,-0.62383,-0.16309,0.10559,-0.20585,-0.10559,3.4944,2.5482,2.7806,2.4284,1.6365,2.7182,2.4948,2.4,2.9316,2.1271,2.3283,2.1271,-0.1628,0.02165,0.010089,-0.042941,0.0070606,0.014385,-0.022975,0.00040764,-0.00067469,-0.0045391,1.9719e-16,0.0045391,-0.028354,-0.056687,0.018773,0.0084415,-0.030529,0.0381,-0.013109,0.034345,0.012845,-0.017877,-4.54e-17,0.017877,0.80231,2611.2,3423.6,2745.7,1
22.829,0.54689,1.1323,0.54701,0.16101,-0.047587,0.079054,-0.022284,0.014476,-0.0073495,-2.1345e-14,0.0073495,1.6887,0.26485,0.40702,0.4103,0.41289,0.27602,0.10648,0.056194,0.062973,0.033745,1.4831e-15,0.033745,0.38181,-0.48375,-0.27679,0.26778,0.50141,0.057337,0.26973,-0.41451,0.26032,-0.41952,-0.43653,0.41952,2.0894,2.2409,2.19,2.3758,1.9612,1.6375,1.7322,2.8782,2.0776,2.2955,2.0788,2.2955,0.30264,0.062272,-0.044383,0.041624,-0.080717,-0.050312,-0.0053605,0.014412,0.0020755,0.0025109,-2.1916e-16,-0.0025109,0.28183,-0.038842,-0.051195,-0.0032301,0.0075118,0.058901,0.01235,-0.0093402,-0.006518,-0.0031677,-2.8892e-16,0.0031677,0.53487,2843.3,3423.6,2848.7,1
24.778,1.5269,1.2359,0.20152,-0.04808,-0.16697,-0.036369,0.053723,0.039496,0.0090494,-2.1871e-14,-0.0090494,0.62507,0.51262,0.37804,0.36719,0.37962,0.28061,0.18071,0.090508,0.084942,0.030865,1.0791e-15,0.030865,0.22331,-0.32139,-0.79832,-0.17562,-0.48353,0.1554,-0.04129,0.21968,0.12848,1.4813,-0.25041,-1.4813,2.2203,1.8184,3.127,2.4869,2.1815,1.8962,2.1771,2.0637,2.4659,4.5251,1.963,4.5251,-0.072424,0.014777,0.0057249,-0.045379,0.0020168,0.052086,0.0051616,0.012351,0.0065523,-0.00028196,1.1688e-16,0.00028196,0.057604,0.03676,-0.059742,0.051065,-0.034304,-0.0019282,-0.039297,0.0046297,-0.0063662,-0.0017435,7.2835e-20,0.0017435,0.53487,2727.2,3423.6,2738,1
24.273,2.4162,0.97083,-0.1465,-0.1602,-0.13952,0.056626,0.016909,-0.016687,-0.0012042,-2.013e-14,0.0012042,1.0684,0.44038,0.44684,0.34199,0.29066,0.36635,0.23636,0.121,0.082686,0.095854,1.2423e-15,0.095854,-0.043638,-0.44652,-0.34692,-0.32713,-0.29823,0.28663,-0.48876,0.18877,0.57222,0.33954,0.081073,-0.33954,1.5718,1.9077,1.7467,1.7506,2.2002,2.4493,2.8056,2.5523,2.0815,2.4264,1.9789,2.4264,-0.020652,-0.082497,-0.0055945,0.028778,0.032496,-0.069902,-0.010271,0.013771,-0.016633,-0.020712,-1.3571e-16,0.020712,-0.041678,0.020465,-0.06168,-0.056117,-0.030485,0.078821,0.060444,-0.01009,0.017921,-0.017122,8.871e-17,0.017122,0.40115,2649.9,3384.9,2719.8,1
24.59,1.016,1.3265,0.17366,0.37872,0.15715,-0.061048,-0.055425,-0.023682,-0.0080192,-2.2262e-14,0.0080192,1.1583,0.65998,0.50558,0.27144,0.27308,0.24484,0.22229,0.14253,0.097762,0.06047,1.3735e-15,0.06047,0.17216,-0.9536,0.034393,-0.2768,-0.25955,0.57735,1.4741,0.84998,-0.12228,0.080491,0.31747,-0.080491,1.6582,3.1899,1.249,2.2631,2.0839,2.1372,4.624,2.7851,1.7431,1.9972,2.5031,1.9972,-0.13746,-0.097184,0.016759,-0.039601,0.013539,-0.0083472,-0.016972,0.0067676,-0.0024226,-0.0074279,8.2222e-18,0.0074279,-0.21064,0.010671,-0.073075,0.045935,-0.0097911,0.026174,0.014423,0.022555,0.00090874,-0.0054066,2.1678e-16,0.0054066,0.46801,2765.9,3500.9,2771.3,1
25.684,1.7627,-0.62333,-1.6283,-0.50028,0.072646,-0.0058103,-0.12854,0.036244,0.0249,-2.1563e-14,-0.0249,0.6282,0.65556,0.6613,0.32673,0.30939,0.2992,0.22455,0.18553,0.13029,0.097269,1.1444e-15,0.097269,0.20755,-0.13441,-0.12674,0.22067,-0.86976,0.9992,-0.29674,0.0028801,0.97525,0.12494,-0.45607,-0.12494,1.4387,2.1609,2.2002,1.8512,2.4729,2.4951,1.8697,1.8097,3.3315,1.4313,2.0972,1.4313,0.045965,-0.1227,0.14726,0.10413,0.07733,-0.061263,0.015854,0.042692,-0.015469,-0.0062939,-2.8151e-16,0.0062939,-0.041296,-0.030467,0.0094531,-0.0099831,-0.032901,0.053664,-0.033124,0.03099,-0.0030591,0.0022741,4.239e-17,-0.0022741,0.40115,2417.8,3384.9,2740.7,1
29.276,0.40415,2.2612,-0.074352,-0.43728,-0.31869,-0.19218,-0.050559,-0.031698,0.041143,-2.7538e-14,-0.041143,1.0568,0.30269,0.66021,0.3726,0.44008,0.28849,0.24842,0.08041,0.12548,0.086592,1.19e-15,0.086592,0.74247,0.55897,-1.3076,-0.22155,1.2698,0.297,0.75572,-0.72638,0.27498,-0.27734,-0.82203,0.27734,2.9196,2.7068,3.9888,2.1387,4.5937,2.2054,3.402,2.1951,4.3198,1.9319,3.1673,1.9319,-0.22519,-0.028406,0.046635,-0.060559,7.028e-05,0.061957,-0.0042731,-0.0071642,0.0035366,0.0015321,2.1413e-16,-0.0015321,-0.06795,-0.026449,0.18637,0.016455,-0.12236,-0.019518,-0.05583,0.0084286,0.019885,0.0057981,2.319e-17,-0.0057981,0.60173,2533.8,3694.3,3685.6,1
23.964,0.31353,1.5717,0.072311,0.37015,0.29259,0.18564,0.088029,-0.10902,0.032519,-2.2467e-14,-0.032519,1.0168,0.85371,0.46484,0.39526,0.20192,0.37339,0.26097,0.16617,0.12215,0.084908,8.873e-16,0.084908,1.3124,-0.83614,-0.082572,-0.26826,-0.087984,-0.64146,0.22871,0.32639,-0.065316,0.63183,0.1116,-0.63183,4.0842,2.395,1.7447,1.4877,2.3175,2.4744,1.6094,2.1717,1.9275,2.5694,1.7274,2.5694,-0.27804,-0.12686,0.046333,0.0043544,0.0045587,-0.0084034,0.037194,0.012649,-0.027631,0.0088742,1.055e-16,-0.0088742,-0.023392,-0.20554,-0.0020212,0.065226,0.010263,0.027479,0.051874,0.0077588,-0.011876,-0.00065157,-2.4904e-16,0.00065157,0.40115,2765.9,3539.6,2771.3,1
24.408,0.74437,1.482,0.61505,0.25309,0.071372,-0.13086,0.070936,-0.098917,0.018744,-2.2501e-14,-0.018744,0.71347,0.57492,0.47125,0.37747,0.26501,0.2485,0.2615,0.15187,0.15079,0.069975,1.1682e-15,0.069975,0.71456,0.0818,0.48764,0.0096189,0.33099,0.45642,0.12527,0.02861,0.14067,-0.171,0.23714,0.171,2.726,1.7033,2.1123,2.167,2.2206,2.1608,2.1255,2.2956,1.4938,2.2402,2.7062,2.2402,-0.021208,-0.036783,0.077524,-0.024685,-0.02575,0.014928,0.006915,0.024273,0.015664,0.0016126,-2.4064e-17,-0.0016126,0.015746,-0.12677,-0.072116,0.077567,0.059105,-0.0095577,0.017299,0.00088055,0.037223,-0.002549,-2.1877e-16,0.002549,0.46801,2727.2,3539.6,2732.6,1
27.42,0.7024,1.6056,-0.54021,-0.36771,-0.4202,-0.34044,0.10438,-0.06509,0.09438,-2.5146e-14,-0.09438,0.75383,0.63769,0.44707,0.35407,0.22076,0.25949,0.14432,0.1767,0.18446,0.1093,1.3733e-15,0.1093,0.66214,-0.24312,0.42058,0.55344,0.37572,0.6739,-0.18416,-0.47263,-0.25984,0.38176,-0.56176,-0.38176,2.1448,2.6558,1.9277,2.1114,1.8843,2.3587,1.9733,1.8064,2.4492,3.4227,2.7094,3.4227,0.020675,-0.057019,0.017518,-0.063128,0.02848,-0.019378,-0.015184,0.012533,-0.015401,0.018733,-6.2029e-17,-0.018733,0.0090292,0.1198,-0.0027283,-0.032917,0.039167,-0.026754,-0.004235,0.018321,-0.031568,-0.0042533,1.4432e-16,0.0042533,0.46801,2533.8,3617,3610.2,1
21.278,-0.21655,0.66537,0.036578,0.090807,0.0090866,0.046624,0.007618,0.0054187,0.007726,-2.0583e-14,-0.007726,1.1215,0.63697,0.66113,0.32975,0.2414,0.093971,0.047329,0.043698,0.018899,0.0082692,8.5466e-16,0.0082692,-0.20218,0.10114,1.4152,-0.25595,-0.12371,0.2158,0.15638,0.35851,0.71684,0.46119,0.32022,-0.46119,2.758,1.5526,4.7819,2.0512,2.1647,1.9399,2.0389,1.8346,3.5244,1.8946,1.662,1.8946,-0.048268,-0.12021,0.05849,0.062111,-0.025609,0.01247,-0.0066518,0.001159,-0.0025312,0.0012474,-1.1604e-16,-0.0012474,-0.10149,-0.039402,0.064137,0.02636,-1.5498e-05,-0.0089797,0.001639,-0.0036927,-0.0013371,-0.0019983,2.5973e-17,0.0019983,0.66859,2959.3,3423.6,2964.7,1
26.56,1.5984,1.4985,-0.08481,-0.13233,-0.23038,-0.11683,0.035039,-0.016089,-0.037428,-2.3455e-14,0.037428,1.1626,0.55306,0.48897,0.2486,0.45681,0.24856,0.18035,0.14656,0.092917,0.065806,1.3701e-15,0.065806,0.45703,0.37833,0.11904,-0.48925,0.20655,-0.69123,0.33457,-0.072352,0.53755,-0.33127,-0.80424,0.33127,1.9312,2.1582,1.4517,2.1291,1.6385,2.5708,2.5684,1.8852,3.1792,1.8557,3.042,1.8557,-0.36046,-0.045402,0.11232,0.017275,-0.072979,-0.035646,0.038201,-0.029187,-0.014266,0.00018147,2.5792e-16,-0.00018147,0.017236,-0.12962,0.069776,0.058436,0.079819,0.036343,-0.018658,-0.025519,-0.0022186,-0.0082151,-2.0503e-16,0.0082151,0.60173,2611.2,3500.9,2729.6,1
31.058,3.3105,-0.46683,-0.67006,-0.28436,-0.15703,-0.06978,-0.051957,-0.027818,-0.014225,-2.5102e-14,0.014225,0.73594,0.41929,0.3667,0.29326,0.18706,0.21976,0.15205,0.080547,0.027432,0.02506,1.0951e-15,0.02506,-0.66506,0.04539,-0.75613,-0.82343,0.72363,0.052693,-0.66821,0.52028,0.67377,-0.28802,0.60968,0.28802,4.0147,2.1484,3.1797,3.1685,4.3498,1.9947,2.3118,3.4395,2.6003,1.4103,2.9643,1.4103,0.094625,-0.048203,0.069307,0.002455,-0.0255,0.014052,0.010657,0.0012472,-0.0030172,0.0044105,-1.4697e-16,-0.0044105,0.16968,-0.013167,0.0078551,-0.054798,-0.034485,0.035858,-0.010526,0.0012379,0.0032825,0.00015824,-1.4321e-16,-0.00015824,0.73545,2572.5,3268.8,2750.1,1
31.178,3.7494,0.84197,-0.86033,-0.96454,0.1085,-0.08425,0.12209,-0.11279,-0.003909,-2.4509e-14,0.003909,0.7335,0.36964,0.33837,0.39019,0.18657,0.1506,0.14668,0.092597,0.091435,0.054476,1.0251e-15,0.054476,-0.78792,0.40474,-0.56186,-0.8647,-1.4156,0.60663,-0.53561,0.5418,0.68736,-0.20352,1.3279,0.20352,2.3661,2.7632,2.1184,3.6752,4.6612,2.4773,2.5891,1.8697,2.4478,1.573,4.1612,1.573,-0.13962,-0.036985,0.031803,-0.075913,0.0062307,0.0083162,-0.010025,-0.00169,0.0031333,-0.0062023,9.8487e-17,0.0062023,0.12121,-0.071607,-0.075775,0.06379,0.0059689,-0.014843,0.023669,0.014097,-0.026918,-0.0054547,-2.1743e-16,0.0054547,0.93602,2572.5,3384.9,2798.5,1
21.99,1.7014,1.3654,0.38678,0.19164,0.11214,0.07296,0.056377,0.024106,0.011692,-1.8999e-14,-0.011692,1.0318,0.53782,0.46413,0.31001,0.23689,0.14806,0.19723,0.090794,0.055709,0.026386,1.1869e-15,0.026386,-0.23542,-0.42013,0.11152,-1.9616,-0.68947,-0.17836,-0.36142,0.28849,-1.1307,0.20872,-0.50971,-0.20872,2.2484,2.111,2.2678,6.1752,3.7701,2.4511,3.8916,1.6723,3.5879,2.2463,2.0084,2.2463,0.06629,-0.10599,-0.017026,-0.017492,0.034365,0.0033494,-0.014042,0.020432,-0.0021581,-0.0025615,-1.9083e-16,0.0025615,0.023034,0.025872,-0.035048,0.018168,0.0032122,-0.0040366,-0.013106,-0.009455,0.013734,-0.0033767,1.7915e-18,0.0033767,0.40115,2843.3,3423.6,2848.7,1
30.754,2.9658,0.04997,-1.8586,-0.87057,-0.060408,0.022457,-0.14389,-0.12564,-0.022542,-2.4878e-14,0.022542,0.94452,0.52714,0.30476,0.35912,0.33833,0.12904,0.083485,0.15503,0.14457,0.089523,1.2082e-15,0.089523,-1.2901,0.18272,0.0093498,0.49998,2.1217,0.11721,0.040065,0.13231,0.42494,0.11224,0.67848,-0.11224,4.1889,1.763,2.3278,2.0567,6.4966,1.9908,2.6246,1.3827,1.4465,2.1944,2.8714,2.1944,0.1618,-0.084162,0.054376,0.024261,-0.025821,-0.0004036,0.012399,-0.016005,-0.029816,0.023309,-2.385e-16,-0.023309,-0.075298,0.10524,-0.025133,-0.043276,0.044123,0.016392,-0.017794,0.0088061,0.020494,-0.0069985,2.08e-16,0.0069985,0.73545,2456.4,3462.2,2774,1
24.637,-2.3197,-0.76386,-0.18268,-0.1194,-0.01144,-0.063547,-0.0019032,-0.023997,-0.0024192,-2.6134e-14,0.0024192,1.6128,0.78733,0.50698,0.43525,0.13556,0.085804,0.045652,0.014832,0.017405,0.0063366,2.0364e-15,0.0063366,-0.53039,-0.58675,0.27984,-0.96102,0.040094,-1.2857,-0.31116,-0.24507,-0.5786,-0.54427,-0.006415,0.54427,2.1408,2.4508,2.5923,3.6685,1.4198,3.4807,1.8401,2.0091,2.23,3.5236,1.9601,3.5236,0.073895,0.052973,0.046608,0.034236,-0.014748,-0.0039334,-0.007802,-0.00089433,-0.0022523,-0.0002984,-1.5397e-17,0.0002984,-0.027465,-0.096979,-0.036911,0.11631,-0.0187,0.018691,0.0040006,0.00064567,0.00049769,0.0010643,-1.1004e-16,-0.0010643,0.26744,2456.4,2804.6,2757.8,1
22.049,0.41556,1.3341,0.67528,0.45884,0.48595,0.14316,0.17251,-0.029048,0.034916,-2.0589e-14,-0.034916,1.8537,0.62858,0.61743,0.28641,0.43252,0.29831,0.18917,0.13,0.080961,0.065934,2.0002e-15,0.065934,0.7672,0.74545,-0.14844,-0.82404,0.46072,-0.16376,0.75821,-0.54005,0.77759,1.7317,-0.068272,-1.7317,3.0039,3.0571,2.0412,2.9783,2.3263,2.5164,3.5494,1.7893,2.6364,5.0484,2.0366,5.0484,0.21382,0.11741,0.10131,0.029924,0.0040027,-0.052106,-0.018547,0.0041719,-0.0013112,-0.012051,-1.0541e-16,0.012051,0.063454,-0.018599,-0.074549,0.021894,0.058225,-0.041117,-0.030124,0.013537,0.012487,-0.0064449,-1.0982e-16,0.0064449,0.40115,2843.3,3500.9,2848.7,1
31.254,2.9747,0.73828,-1.4646,-1.0254,-0.24995,-0.024142,0.01648,-0.13788,-0.073481,-2.561e-14,0.073481,0.81186,0.48399,0.34083,0.32419,0.2463,0.25821,0.15028,0.18115,0.071973,0.10917,1.2511e-15,0.10917,1.3527,-0.70478,0.0082689,-0.72511,2.1102,-0.61614,-0.078299,1.0721,0.18254,-0.15381,-1.8287,0.15381,4.2332,2.4361,2.2626,3.8768,6.636,4.0362,2.2935,3.4617,1.5741,2.0528,5.8037,2.0528,-0.092626,-0.026407,0.01013,0.026889,0.010023,0.015082,-0.020194,0.015523,0.00010574,-0.00075941,5.5961e-17,0.00075941,-0.17907,0.057527,0.049863,-0.073741,-0.043668,0.071917,0.045383,-0.023543,0.012807,-0.011152,2.6497e-16,0.011152,0.86917,2456.4,3500.9,2757.8,1
29.624,-0.15993,-3.944,-0.049548,-0.25961,0.10171,0.075352,0.11132,-0.0055019,0.045437,-2.7686e-14,-0.045437,0.60747,0.5631,0.47964,0.27459,0.25723,0.20561,0.17009,0.085398,0.071982,0.043865,1.2144e-15,0.043865,0.17923,0.34638,0.75583,-0.20112,-0.10714,-0.52489,0.87066,0.28207,0.45155,1.0408,0.30253,-1.0408,2.8771,2.1057,2.83,1.4986,1.7723,3.0024,3.1664,2.1036,2.2898,3.5684,1.9266,3.5684,-0.033529,-0.026119,0.024069,-0.048246,-0.044067,-0.026477,-0.049883,-0.0018495,0.00083429,-0.0027412,1.081e-17,0.0027412,-0.077208,0.090075,0.067036,0.004,0.0020324,0.048657,-0.00061104,-0.0035304,-0.0039664,-0.0019794,1.9699e-16,0.0019794,0.66859,2301.7,3075.4,2700,1
